model,time,mean_brier,std_brier,missingness_level,mechanism,folder,R_L
COX,2451.151020408163,0.1453727576216011,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2452.54693877551,0.1415330009479618,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2492.769387755102,0.1220073616925971,0.0422793103277824,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2519.8979591836733,0.1506391509563511,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2522.387755102041,0.1713585485603834,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2546.448979591836,0.1459623925743788,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2547.9030612244896,0.1419644419998551,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2563.435714285714,0.0838659194261223,0.0061675213125358,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2615.3632653061222,0.1702750415007521,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2627.7010204081635,0.1228834254022371,0.0464827638008338,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2641.74693877551,0.1436722339393875,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2643.259183673469,0.1412093418857467,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2643.6428571428573,0.1509883987541611,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2683.3612244897954,0.0839881896246685,0.0057213586869992,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2708.338775510204,0.1721990000271879,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2737.0448979591833,0.1415373123852302,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2738.615306122449,0.1420653810736643,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2762.6326530612246,0.1191007741575539,0.0503663307292485,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2767.387755102041,0.1493069107864382,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2801.3142857142857,0.1715879088658745,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2803.2867346938774,0.0856755492592087,0.0056760714250933,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2832.3428571428567,0.1389543280092365,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2833.9714285714285,0.1429797656845323,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2891.1326530612246,0.1508550909702434,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2894.2897959183674,0.1719217298758048,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2897.5642857142857,0.117936808863617,0.0496925459218443,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2923.212244897959,0.0886752556350636,0.0062648898274328,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2927.64081632653,0.1412793313760049,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2929.327551020408,0.1516398874060242,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,2987.2653061224487,0.167705393809469,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3014.877551020408,0.1501317655915959,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3022.938775510204,0.1357479416257408,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3024.683673469388,0.1481064640986559,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3032.4959183673473,0.1150889904495824,0.0516115614606729,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3043.1377551020405,0.0926663075740568,0.0065383725366436,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3080.2408163265304,0.1596396743433508,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3118.236734693877,0.1360076742091842,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3120.0397959183674,0.148284303040779,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3138.622448979592,0.148907331228861,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3163.063265306122,0.0912505846635252,0.0054177264305541,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3167.4275510204084,0.110538178933729,0.0553193635336343,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3173.216326530612,0.1637029305195005,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3213.5346938775506,0.1392525907414256,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3215.395918367347,0.1523800141611757,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3262.3673469387754,0.1501572053624472,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3266.191836734694,0.160164065418819,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3282.9887755102036,0.096272803443646,0.0057640220384056,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3302.3591836734695,0.1196925953687326,0.0521150877953177,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3308.832653061224,0.1371345982402358,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3310.7520408163264,0.1514929766759262,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3359.1673469387756,0.1634515911684381,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3386.112244897959,0.1465349862611556,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3402.914285714285,0.091407798769135,0.004943086114722,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3404.1306122448973,0.1278996897866981,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3406.108163265306,0.1515797206934605,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3437.2908163265306,0.1197072738960832,0.053357418971556,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3452.142857142857,0.1577275980053328,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3499.428571428571,0.123697830794971,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3501.464285714286,0.14759270871077,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3509.857142857143,0.1446901848868148,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3522.839795918367,0.0864909676507814,0.0045702913735973,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3545.1183673469386,0.1541997336727995,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3572.2224489795917,0.1141172673243291,0.0529950395943126,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3594.7265306122445,0.1263345704213189,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3596.8204081632653,0.1466157893591837,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3633.6020408163263,0.1477633941401288,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3638.09387755102,0.1555479277493426,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3642.7653061224487,0.0886424518433271,0.0036959976044655,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3690.024489795918,0.1194220642032387,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3692.1765306122447,0.1470455890969957,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3707.1540816326537,0.1148927177767861,0.056307916533494,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3731.069387755102,0.1594072270598416,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3757.3469387755104,0.1518068104639151,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3762.6908163265302,0.0913763675493685,0.0031101817277466,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3785.322448979591,0.1169353481915663,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3787.5326530612247,0.138417811393428,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3824.0448979591833,0.163989257680224,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3842.0857142857144,0.115474937816608,0.0590022810435437,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3880.620408163265,0.1165126645235485,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3881.091836734694,0.1512307454215206,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3882.616326530612,0.0892964270131528,0.0026446332483915,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3882.888775510204,0.1364923453614809,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3917.020408163265,0.1646583640752578,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3975.9183673469383,0.1198207370976708,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3977.017346938775,0.1040241205478592,0.0585955552618797,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,3978.244897959184,0.1345511537373027,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4002.541836734694,0.0831071371469746,0.0022779721246639,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4004.8367346938776,0.1643870531627623,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4009.995918367347,0.1615548025319683,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4071.216326530612,0.1094028875635943,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4073.601020408163,0.1252875440141996,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4102.971428571429,0.1646309067314015,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4111.948979591837,0.1011861161743613,0.0578885225387899,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4122.467346938774,0.0939526960903545,0.0030767612084151,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4128.581632653061,0.1846434131702325,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4166.5142857142855,0.1090803704352126,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4168.957142857143,0.1283121502008704,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4195.946938775511,0.1736830495758846,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4242.392857142857,0.0964670396000671,0.0033666043481603,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4246.880612244898,0.1059923217105298,0.0620316246497364,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4252.326530612245,0.1913787461999954,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4261.812244897958,0.1141629723827204,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4264.313265306122,0.1282833205274796,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4288.9224489795915,0.1457938577554951,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4357.110204081632,0.1202472714725164,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4359.669387755102,0.13752836428254,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4362.318367346938,0.0933614862679001,0.0036387952497374,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4376.071428571428,0.1952830508383566,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4381.812244897959,0.110987032246554,0.0644821705561115,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4381.897959183673,0.148418179579987,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4452.408163265305,0.1321294868383946,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4455.025510204082,0.15885887827702,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4474.873469387755,0.1621331024384737,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4482.24387755102,0.0876226065039907,0.0036225818754098,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4499.816326530612,0.1867054238209191,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4516.743877551021,0.1080522069908752,0.065727131738228,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4547.706122448979,0.12449479834355,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4550.381632653061,0.1659663749796696,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4567.848979591837,0.1429679072026822,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4602.1693877551015,0.0843762642991429,0.004389327497455,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4623.561224489796,0.1950400491300869,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4643.004081632653,0.143144736757995,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4645.737755102041,0.1948054052078512,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4651.675510204082,0.0991531893431399,0.0482399164649194,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4660.824489795918,0.1700364206386962,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4722.094897959183,0.0787061014428386,0.0048429763022223,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4738.302040816326,0.143356859169291,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4741.09387755102,0.2003888400002583,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4747.306122448979,0.1955383676047477,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4753.8,0.200871001722398,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4786.607142857143,0.0936794187979865,0.040095227639491,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4833.599999999999,0.1378767272055875,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4836.45,0.2066001595178329,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4842.020408163265,0.1050932539175979,0.004769709980182,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4871.051020408163,0.2104586367241768,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4921.538775510204,0.1095018153525376,0.0428262699576522,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4961.945918367346,0.09719753441585,0.0036653049663922,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,4994.7959183673465,0.2121479970773461,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5056.470408163265,0.1089856914529324,0.0316105577751778,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5081.871428571428,0.0929755616787464,0.0030054597615835,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5118.540816326531,0.21108473636211,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5191.402040816327,0.1125380890396882,0.0355835453703701,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5201.796938775509,0.0932058189443676,0.0033517656554112,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5242.285714285715,0.2087260276563625,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5321.722448979591,0.0972232942149157,0.001457911141097,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5326.333673469388,0.1042495055578882,0.0370098815393389,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5366.030612244898,0.2273719556666951,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5441.647959183673,0.0973331243032738,0.0014578736869726,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5461.265306122449,0.1073780650290941,0.0402042869623071,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5489.775510204082,0.2560798461321528,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5561.573469387755,0.0976688769220959,0.0014487401246623,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5596.196938775511,0.114962377019649,0.0487004605720082,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5613.5204081632655,0.318729099302974,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5681.498979591836,0.0925465057557946,0.0014336399782619,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5731.128571428571,0.1332293921465771,0.0117853896394615,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5737.265306122449,0.3640989169280494,,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
COX,5801.424489795918,0.1486582122350565,0.0018759882412096,50,MCAR,./../ibs_results/rotterdam/MCAR_R_COX,R
